0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-221.98657,68.45265,21.913162,28.07109,36.027756,16.153364,23.86646,7.988711,5.941437,10.768985,6.7503223,9.791798,-5.6109123,5.917748,-9.015355,13.522309,24.743284,27.60747,11.441025,0.6846172,-22.634943,-6.682798,11.39312,18.742554,0.66995126,-23.082865,-5.8635483,10.259949,12.661599,-17.562258,-24.895065,13.367719,27.054892,17.074997,-4.467341,11.573428,0.36973798,-14.252482,-28.641333,24.992104,car_horn
-379.6951,127.050446,41.32175,25.316996,36.36274,27.215778,16.788715,14.831117,15.691971,19.547903,16.81249,6.6704626,4.5447264,8.986407,8.685665,5.7777896,4.0478616,2.470498,1.6888396,1.3018407,1.6701252,4.0185676,5.4613304,5.508802,7.0758896,7.729173,5.3109794,2.804967,0.8023742,-0.89690036,-0.068499684,1.8121073,1.5024914,0.3552092,0.89191425,2.4917502,3.1341066,2.8556392,2.871719,2.3583586,air_conditioner
-370.18344,135.14397,40.317097,25.506678,38.036217,27.36774,16.689747,15.34222,15.843927,20.154272,17.640991,6.7695932,4.228272,9.037492,8.78446,5.8964806,4.296817,2.753262,1.8003404,1.3472812,1.8648957,4.5594554,5.8176312,5.510158,7.2425137,8.10453,5.3882194,2.6706161,0.49206,-1.3857777,-0.5017487,1.542729,1.1921012,0.20720814,0.9486108,2.2785585,2.4615464,2.4025064,2.7888184,1.9370651,air_conditioner
-375.47226,138.40297,37.968956,25.792503,39.091923,26.987669,17.273514,15.79539,15.27992,19.897291,17.630056,6.6791773,4.163332,8.685815,8.446372,5.6231666,3.8423324,2.4462006,1.9503134,1.5909692,2.0529985,4.591444,5.466216,5.0353036,7.0294156,7.7021103,4.7731495,2.306115,0.5300269,-0.810685,0.12584455,1.4374781,1.225736,0.7621739,1.0531788,2.1961796,2.57746,2.116709,2.6726065,2.4218955,air_conditioner
-373.1183,136.42545,39.629177,26.165228,39.506966,28.416592,18.119503,16.504375,16.134243,20.101978,17.81703,7.0209637,4.3921075,8.883053,8.42597,5.3852787,3.7865598,2.306014,1.4683278,1.1833938,1.8077492,4.264953,5.5577235,5.5051804,6.9829164,7.1209655,4.079235,1.6260337,0.3646281,-0.6625308,0.036751654,1.5442519,1.565783,0.6850963,0.82362676,2.3253393,3.0095751,2.4277217,2.478304,2.0948265,air_conditioner
-335.46228,93.24696,-31.011623,15.430429,-6.7250195,9.416449,7.7753596,5.1786413,7.692651,4.7542167,0.08747335,1.9932512,-5.9274297,3.6826475,-0.40045136,4.5165086,1.8487401,4.5999417,-4.0848217,0.7285527,0.1777154,4.9594584,-1.6704788,1.1462729,-2.7850716,1.8316092,-3.2893603,0.7230994,-0.19381213,1.8656648,0.23308158,1.6220138,1.9527602,0.72259396,-0.38369584,0.2526186,-1.3471633,-1.3096064,-1.3691818,0.5945869,children_playing
-320.08694,86.21249,-39.56145,15.4322,-8.854054,7.9560795,9.688583,2.0620975,2.0623577,-2.751244,1.5515211,5.90644,-1.8212457,5.6697984,-0.5570594,3.9437397,-3.867994,3.5408633,-4.0876117,0.053253703,-1.4636965,3.9772568,-1.278548,2.3352454,-2.8109312,1.6445769,-2.76766,-0.42356485,-1.6040785,-0.69210577,0.78743297,1.9232732,-0.19912297,-1.7050031,-1.294917,-0.7346515,-0.84241456,-1.5559185,-2.6498456,-0.5716518,children_playing
-298.94284,84.90077,-49.736324,16.709497,-7.937521,8.709643,10.140307,-0.5387411,-3.888819,-8.298242,-1.3928409,4.539813,-3.4872825,8.127512,1.5598961,3.417057,-4.802857,2.06241,-5.956681,-3.7106066,-4.4515944,4.0331144,-3.5143218,0.31308106,-0.99367625,1.9279745,-2.343663,1.210036,-1.3165159,-0.7305765,-1.4310542,-0.0041951085,-1.2801799,-3.4282184,-2.6245139,-1.4141206,-1.670915,-0.77192885,-2.2662206,-1.0841055,children_playing
-302.48386,85.385086,-45.05137,12.720745,-4.2586966,8.926611,10.653646,-0.5513483,-4.8687463,-10.537767,-4.595481,4.998315,-3.4463396,7.8873353,2.6098146,4.8207946,-1.2623821,2.8114662,-6.8261323,-6.149029,-5.9966273,4.2447667,-3.908009,0.2483846,-1.0763248,0.56005204,-2.9647577,0.44065276,-1.6983763,0.29885012,-2.236292,-0.3808547,-0.7906404,-1.7360432,-2.9783878,-2.410615,-4.2271194,-0.31436685,-1.4255846,-1.7178937,children_playing
-304.0701,86.920525,-47.78436,4.2204785,-4.2241797,15.354412,12.966873,-2.7145736,-3.52487,-6.8662577,-4.6656733,6.9401426,-4.278431,5.094702,0.3048358,3.4819257,-1.4344361,6.165777,-1.927788,-2.7646785,-6.699613,1.205316,-2.3893437,2.5604541,-2.8103917,-0.14472492,-2.5625207,-1.4131896,-4.089226,-2.5080328,-1.4270535,1.0476348,-2.2175412,-0.89641935,-0.3790681,-1.1415884,-3.7969449,0.9532663,-0.8660559,-1.7751325,children_playing
-234.25659,94.40548,-10.923954,-0.2859195,-0.77900475,5.3707,-1.334537,3.6584282,-14.152684,-6.734121,-1.19803,0.7284972,-5.044092,11.313676,3.5258427,3.4759476,8.335529,2.451545,-2.092532,-0.46588978,-2.5870874,-3.0634463,0.6647991,7.6945972,0.7756829,3.4568298,0.45297685,5.566726,-1.9739765,2.6167243,-3.0111346,2.2786431,-4.4921727,-2.4021387,-3.7523997,-0.15890083,-0.44247842,2.7730699,-3.5637178,-1.566676,engine_idling
-233.51186,95.247536,-9.875688,0.46330038,-0.18709189,6.6838746,-0.6309748,4.1713767,-14.333444,-5.828681,-1.1609882,1.4252398,-4.168734,11.348721,2.262124,3.8361285,7.4690466,1.7065526,-3.095067,-0.07463248,-3.3676987,-2.208524,1.3354168,7.7087255,0.70969075,3.397138,0.7525587,5.129094,-1.5628558,2.5932653,-2.5768905,2.1101274,-3.5711105,-2.8729846,-3.4778981,0.6127276,-0.360166,3.1751394,-2.7924306,-2.2705698,engine_idling
-230.28658,93.01379,-9.196176,-1.474321,-2.582413,5.0476947,-4.7544117,-1.1187966,-15.197037,-8.05789,-4.3384514,0.06764033,-1.4139756,11.310853,0.2627929,1.0669014,4.859697,-0.8543102,-0.3437692,2.3355086,1.0210024,0.18489172,0.37142032,4.6940556,1.4160652,5.3736277,2.9621706,8.282306,-2.155355,2.011259,-2.9989882,1.6460145,-6.681401,-3.0331857,-1.6806623,-0.031175017,-0.8819079,2.191157,-3.9483085,-0.73180753,engine_idling
-228.82593,94.027626,-9.617364,-1.7178278,-1.8115749,4.9283767,-4.704021,-1.2401497,-15.811091,-6.997367,-3.8601859,0.10300772,-2.6886728,11.800983,-0.52211297,0.42806134,4.644974,-0.56834674,0.22750026,3.3961108,1.4832697,1.9065453,2.135505,6.2103357,1.7160295,4.8388963,3.1497555,8.000542,-1.2662742,3.023066,-2.9611454,2.151146,-5.2793775,-3.611659,-1.7714494,0.9723167,-0.3117367,2.4989932,-3.3019547,-1.2621742,engine_idling
-226.95412,92.61111,-8.19696,-1.5929353,-1.0796331,6.2188997,-4.228158,-0.13149421,-14.670896,-6.8400207,-3.8874505,0.91020775,-4.6542425,11.705269,-1.8791562,-0.05830097,2.7559266,-1.588438,1.0590154,4.2019277,2.4537778,3.2609172,2.479361,4.456789,2.1537127,5.6112514,3.281601,8.353451,-1.7517649,3.2120113,-4.2570405,1.8645651,-3.7078645,-3.5052872,-1.5574521,0.23199198,-1.1398076,2.1010523,-3.6012664,-1.6942577,engine_idling
-225.79898,90.01926,-8.4351,-1.7881812,-0.77243304,7.910059,-3.4761505,1.8321228,-13.08691,-7.901363,-4.5049853,0.11757479,-5.141992,11.316886,-2.0969656,0.80138236,0.69641876,-2.843224,1.2525461,3.4640582,0.969167,2.3189404,1.4562967,1.7900608,1.4636679,6.1614738,3.091788,8.431631,-3.20992,2.3967528,-4.74776,0.31746867,-3.3838463,-3.891433,-2.2413049,-1.3165253,-3.163408,2.1837718,-4.323494,-1.1229994,engine_idling
-226.25542,87.435356,-10.247075,-2.2507167,-0.7404967,8.809196,-2.4814658,4.2422643,-12.983501,-9.885546,-5.343403,-1.7205015,-4.019515,10.867585,-1.2040529,0.5074799,-0.95475197,-3.8713768,0.13293624,1.7554469,-0.654134,1.826156,0.7811507,1.0245237,1.3765932,6.095286,3.0032563,7.750443,-3.9272547,2.287706,-4.439094,-0.022552535,-3.0389984,-3.6634028,-2.828006,-1.1476988,-4.2820196,1.8115739,-4.6613708,-0.38655055,engine_idling
-227.69093,85.18495,-8.406636,-1.6923748,-0.48912692,9.514206,-2.8692424,5.151807,-13.09668,-9.544201,-6.32062,-2.4071758,-4.478569,8.9414215,-1.3201996,-0.7866569,-0.6040528,-3.3325005,0.3581592,2.1208405,-0.17604727,1.4383962,-0.47220355,2.152336,1.9125056,6.647755,3.7068884,7.1677866,-4.2295804,2.032941,-4.760785,1.2089422,-3.0739484,-3.5064254,-2.6315472,0.18622611,-4.0455236,1.3469566,-4.423249,0.104060225,engine_idling
-229.55205,83.996155,-6.973524,-0.5136627,-0.64463675,8.874402,-3.6790137,4.651979,-13.630306,-9.018972,-5.488659,-1.7741572,-5.4738827,8.005086,-1.278595,-0.86442715,-0.06873411,-2.1228898,1.4839875,2.7816865,1.5385187,1.6494497,-0.22789681,2.646964,1.8061402,8.53682,4.5611086,7.796728,-3.8925824,1.5771961,-5.453718,2.0100858,-3.0644693,-3.8554409,-2.6530433,1.5016962,-3.460034,1.1691164,-4.158719,0.010557384,engine_idling
-230.48453,85.36644,-7.319896,-0.8295672,-0.9821278,7.7616014,-3.0409112,4.748935,-13.830352,-8.727863,-2.5078855,0.18150486,-4.500112,9.24644,-1.1089225,-0.109629005,0.73597455,-1.9502345,1.1523802,2.1068268,1.953186,2.9414384,1.7879212,2.6802433,2.198296,9.690115,5.2098308,9.294915,-3.2021544,1.9515759,-5.190626,2.649586,-2.3707755,-3.7201486,-2.2674096,1.9623295,-3.1988761,1.8794427,-4.625391,-0.6340921,engine_idling
-229.33363,87.42972,-7.1717496,-0.67975974,-1.2662541,7.3167295,-3.2712073,4.3401985,-13.149617,-6.725761,-0.9903553,1.2069367,-3.5276492,10.792759,-2.1819916,-0.04597666,1.0719856,-2.6702619,0.99636,2.979207,2.8601978,3.8737235,2.5228112,3.1122327,2.8597467,8.219242,4.707619,10.176303,-3.1230137,2.5917172,-4.489835,2.2890728,-1.1554264,-3.1646206,-1.6252389,1.7054312,-3.1252427,2.9925103,-5.1783047,-0.6153085,engine_idling
-228.15337,87.70279,-6.7855654,0.58936214,-1.5940651,7.284369,-4.5140824,4.4242563,-12.656511,-5.0677376,-0.68601745,2.3362498,-3.2811193,11.174979,-2.5090375,0.67246264,0.23355451,-2.8734617,1.0497953,4.256265,3.744734,4.168444,2.94361,3.8126228,3.0728104,5.8200803,4.1723633,10.139658,-3.3295305,2.875186,-4.3628497,1.9994242,-0.50315267,-3.0772536,-1.902186,0.67037517,-3.145285,2.9588072,-5.4475265,-0.9160822,engine_idling
-232.51851,95.69616,-9.551818,-0.21832547,0.7339324,6.6806593,-0.6597328,2.4203668,-14.843194,-6.935169,-2.249039,2.070064,-2.2828848,11.578216,2.2606788,3.0940413,6.7194734,0.00451594,-3.1022363,0.23785934,-2.0475523,-1.7296094,1.7591685,6.295629,0.7259889,3.2651353,1.2247858,4.996145,-1.3815194,3.258812,-3.0469692,2.2991705,-3.5301418,-2.9367955,-3.2074225,0.86643666,0.12853032,3.6587965,-2.7920501,-2.1366556,engine_idling
-228.32478,86.664276,-6.3464403,0.11917365,-0.9901636,7.1575046,-3.9105365,5.129862,-12.471798,-5.007641,-0.7859606,2.2182438,-3.0081809,10.285951,-2.614113,1.0602666,0.36875919,-3.07272,0.67134184,3.418547,2.6608524,3.7552934,3.2173226,4.129443,2.7400563,5.856863,4.358859,10.959228,-3.1388574,2.8823993,-3.8224635,3.2444215,0.09233907,-3.2124963,-2.180871,0.017590467,-2.9084303,2.5562096,-5.3492594,-1.5722028,engine_idling
-228.17546,86.822845,-6.245095,-1.0101957,-0.8058634,6.431519,-3.4948509,4.5759473,-12.199117,-5.4540887,-1.2231165,1.6453261,-2.8243005,9.7589035,-2.7260318,0.07608976,0.81149626,-3.2133486,0.8092891,3.1956294,2.4326115,3.9767623,2.6386254,4.433349,3.0286438,6.7744446,4.763712,11.053129,-3.2363853,3.0919776,-3.5725422,3.7397702,-0.31359765,-3.1614559,-2.2378144,0.46610564,-2.8437936,2.4354963,-5.222952,-1.3341229,engine_idling
-233.03683,94.878746,-8.947677,-1.1777599,0.67425865,6.039549,-2.3854885,1.0785617,-16.095068,-8.844742,-4.788975,1.5501403,-1.7423261,12.282283,1.4721882,0.6769492,4.917275,-1.8584881,-2.7380693,0.50025576,-0.08163192,-2.03941,0.91873413,4.548072,1.1218873,4.119167,1.7399609,5.625916,-3.2769108,3.0827541,-2.741842,2.0121202,-5.193364,-2.828264,-3.321534,-0.38880408,-0.4687413,3.6371813,-2.6883316,-1.8184602,engine_idling
-234.52637,93.190186,-7.982507,-1.1416153,-0.37842926,5.6264596,-3.6970377,1.5116669,-16.098066,-10.131884,-6.446107,0.58386016,-2.275186,12.468749,0.023158161,-0.3140299,3.1271966,-2.7811167,-3.442301,1.4591413,1.256299,-2.077099,-0.6977436,3.6079123,1.2461379,5.1925387,2.8994246,6.364846,-4.827749,2.9398007,-2.8459022,0.63273984,-5.640322,-2.452227,-3.8223786,-1.1189348,-2.0514169,3.2049863,-3.3227737,-2.0185583,engine_idling
-236.86685,92.16099,-8.179021,-0.84865224,-0.3245413,5.8189,-3.3799212,2.0494466,-14.410306,-9.863559,-5.026404,0.3081575,-2.5706022,12.2452965,0.5674979,1.2713056,3.7301028,-2.9272084,-3.8584154,2.1339083,1.6463933,-1.8880494,-0.65051985,3.3143911,1.0967765,5.6932173,3.7380466,6.549857,-4.0055237,3.6960053,-3.1423573,0.586834,-4.0951934,-1.9585141,-3.2881007,-0.09409813,-1.8798524,3.6522472,-4.2787304,-2.023635,engine_idling
-239.04724,91.803444,-7.906054,-0.63178223,-0.39039978,5.700068,-3.2899435,2.6042774,-13.633036,-8.64749,-3.7351809,0.56826246,-1.447944,12.59131,1.8686273,2.4432454,4.568497,-3.231662,-4.052798,1.2811756,1.30649,-1.7786652,-0.26310623,3.1400516,1.105033,5.207154,3.73016,7.669924,-2.1875267,4.285481,-2.2577322,1.4461571,-3.7090735,-2.0278792,-2.0852509,0.3400517,-0.8068344,3.9935937,-4.3927402,-1.620483,engine_idling
-235.92445,91.68822,-8.6243,-0.7978078,-0.76848865,5.9668984,-3.9596927,1.4789735,-14.241752,-7.860353,-4.0337505,0.21972275,-0.3222828,12.546209,1.6800288,2.2413917,4.7710814,-2.70894,-3.122585,0.5834551,0.94129133,-0.84663296,-0.085092135,3.2938416,0.98928434,4.8935585,3.0598264,7.6927767,-2.545605,3.567969,-2.402841,1.769444,-4.7657795,-1.8884549,-1.7474111,-0.600413,-1.0385503,3.0196333,-4.3767233,-1.1386925,engine_idling
-231.58466,90.955086,-8.888731,-0.87339723,-1.4209616,6.3948383,-4.772976,0.34577742,-15.151679,-7.8986773,-4.951272,-0.8884998,-0.8925254,12.311018,0.5647187,1.1225151,4.5751586,-2.6118255,-2.5658185,0.99197686,0.70139813,0.3069451,-0.29174402,3.1849866,1.2662884,5.6929493,2.7069542,7.4674067,-3.6592488,2.2880096,-3.139503,1.8631073,-5.3244057,-1.6365423,-1.5069621,-1.6251148,-1.5914576,2.0325625,-3.7326717,-0.57846695,engine_idling
-231.26912,90.89632,-8.492223,-0.7811029,-2.4641027,5.784381,-4.846724,0.050069157,-15.301266,-8.7588415,-4.9584565,-0.7530782,-1.1758202,11.861307,0.21558285,0.48498777,3.9843545,-1.944494,-1.7751778,1.4737297,0.95484704,0.36795285,-0.5632321,2.7225158,1.5367333,6.2221932,2.7971864,8.430569,-3.3196425,1.8314198,-3.4080272,1.6028756,-5.9310718,-1.8811979,-1.4919672,-1.3085481,-1.630358,1.4981234,-3.8524501,-0.47373238,engine_idling
-289.44684,161.7015,-6.791913,43.9356,-11.0350275,-12.629564,-11.934652,-5.916069,-21.917757,-3.3335888,-9.867859,-0.59517676,-1.4238431,-9.608459,-10.373892,-0.9592414,-5.681654,-3.0088434,1.863749,1.3682772,2.711297,-0.71973836,-6.074126,-6.41621,-11.630248,-7.133286,-1.6385324,-1.9920393,-2.49394,4.556541,-1.2099533,-0.08015993,3.069388,1.5755498,-2.2955558,3.8854048,-0.9499285,0.060997408,-2.425878,-1.9744675,street_music
-268.58258,166.5317,-10.499339,41.151375,-12.679234,-11.05482,-8.694378,-3.8538105,-24.130447,-8.553589,-12.200034,-4.7318683,-9.585326,-6.292285,-5.052586,-7.42389,-5.7992063,0.8161244,-6.6865587,-3.460033,1.0179014,-5.206159,-7.1849957,-3.3655026,-12.075589,-7.83702,-3.2832162,-5.851701,-4.883368,1.9680539,-3.3226237,-0.9930979,-0.82907254,-1.700267,-1.7264593,2.6422236,-2.0050838,2.0733569,-2.064695,-3.0692928,street_music
-313.13602,181.19238,-1.424348,33.33615,-2.8797202,0.9545542,-9.870479,-14.115422,-27.698608,-4.356209,-11.545233,-4.124549,-5.979673,-5.3912954,-8.830239,-2.3113115,-4.396512,-4.5715313,1.5917028,-1.0765301,-0.8879227,0.9939136,0.8912304,-4.4931636,-6.2811704,-3.1121833,-4.3599997,-4.360886,-3.9675865,-3.660787,-5.683445,0.834307,3.8672817,4.8830433,2.0491424,-0.060123906,-2.4747996,-1.978154,-2.1792986,-2.731341,street_music
-268.18185,156.17671,-12.416815,34.04962,-13.012969,-8.695459,-17.581503,-1.488547,-21.574112,-8.961997,-10.430243,-1.1810112,-9.057803,-2.3248403,-5.177197,-9.013751,-5.11153,1.1178453,-0.8946221,-2.7547584,0.4344343,-1.2168362,-4.079197,-4.1742578,-5.323372,-6.190272,-8.248602,-3.7402062,-1.7665895,2.0236115,-1.0356543,3.3563595,-0.6754085,2.1596947,0.6271201,2.9876688,-4.3268237,-3.9807181,-6.901439,-5.3980002,street_music
-174.40692,140.83383,-15.262542,11.114269,-11.122747,-1.5369693,-21.768991,-0.7367184,-23.927206,-1.174332,-15.222309,-6.2335753,-11.188823,-7.0181165,-8.64949,-4.4993443,-8.930907,0.04744037,1.1565523,-9.029329,-4.4079394,-1.3138748,-6.554055,-4.2713933,-3.001961,-4.4616275,-0.5865405,-2.9789915,-5.977445,0.07573688,-1.0819314,-2.061516,-2.4869046,-0.6251623,-4.9394383,2.1635969,-2.8443518,-0.49682352,-5.7812104,-3.049097,street_music
-178.8053,153.10721,-16.643929,2.960858,-17.379087,-1.9112066,-22.550516,-2.1935935,-24.456753,-3.6102023,-16.926676,-5.4039135,-8.208566,-9.391193,-9.16472,-3.5037975,-7.425355,-3.3670442,0.1457087,-6.533083,-3.8370264,-3.7056546,-4.3445106,-2.557739,-2.906702,-4.4046755,-0.97102857,-2.7872298,-6.3061137,-1.3198851,-1.6987615,-0.8257167,-1.7342967,0.32671314,-2.8969798,2.0749705,-3.4841118,1.6420648,-3.2730846,-2.0238876,street_music
-228.98338,149.16052,3.7848585,3.242409,-19.18464,-11.499063,-0.9045973,-5.05641,-14.1665325,-3.0097413,-9.733945,-6.393314,-0.015986096,-1.6997956,-7.663526,0.91997576,-1.7519605,-0.8693267,-0.34150082,-0.3382669,-3.031841,3.4868107,-2.125188,-1.0112958,-1.2784941,0.9401342,-2.3267343,1.9105124,-3.4312222,-1.2659773,-1.8827915,3.8812594,2.456921,5.6934047,3.5946913,2.345147,-4.1470947,-0.65971637,-2.226455,-0.012166194,street_music
-236.78581,140.19518,-10.21551,13.70932,-12.9044,-13.545239,3.0386024,-0.21135716,-15.206224,-4.6329975,-8.105565,-7.9382706,-1.9423382,-0.4884641,-9.1311,-0.2804804,0.2320412,1.2278278,0.009639056,0.52478486,-3.2940805,1.1358349,-7.033306,-3.2346706,0.33934286,2.3644872,-2.4410203,4.138865,-1.236372,-2.5252519,-3.37993,3.5959475,0.3334242,6.86822,4.4891863,0.6349835,-5.159671,-0.61335045,-1.9182663,3.3695002,street_music
-250.55818,141.5786,5.446738,-1.7822285,-12.717058,-2.087034,1.6561964,-3.5928814,-10.721226,-2.465771,-9.868165,-4.429824,0.53877777,-0.66105336,-8.132051,-1.3573967,-2.9611597,2.0837293,-0.53455293,0.34473115,-3.6880507,1.2581134,-3.060175,1.0079021,0.11141888,2.422358,-2.454604,2.5901732,-2.7730906,-3.0164907,-6.48575,0.0364693,0.47661525,7.232006,3.640662,-0.0075025614,-7.421679,-5.0436893,-4.596317,0.3670575,street_music
-246.83115,142.137,3.6987247,0.82547987,-10.749471,-0.5944876,1.6294235,-6.059456,-11.765399,-1.37781,-8.034433,-5.744934,-2.1807988,-3.6299543,-9.038047,-3.5690594,-6.3414216,-0.8635626,-2.8480268,-2.0600305,-3.4915206,3.3067348,0.4087438,6.2451587,2.5891557,2.3602433,-0.15626812,6.842415,4.3327565,4.3310866,-5.60869,-5.2373147,-5.2307158,2.3633819,-0.6289755,-3.1813507,-9.196783,-5.55056,-2.1880832,0.11891809,street_music
-245.02242,144.73721,-1.108576,-1.6913567,-13.7119,-0.10128295,0.44524422,-8.151403,-11.286991,0.7372821,-2.8204973,-3.511658,-2.1515725,-4.635736,-8.230057,-3.5837102,-7.723637,-2.3967485,-5.009248,-4.1332974,-3.9068744,3.810858,-0.6137693,4.9467225,1.4875484,2.8432064,0.8877849,8.184935,4.1853113,3.3909082,-4.605323,-4.5052547,-5.6395025,2.739807,1.2970271,-0.92600614,-6.9990945,-2.5425227,-0.9441853,1.6978877,street_music
-245.46785,141.82266,1.485563,5.7281237,-12.5444565,-5.3429313,-1.2047313,-7.118936,-11.658576,0.120819,-6.827271,-2.3458507,-1.1335993,-1.4585695,-8.421453,-5.483573,-5.225796,-0.15730919,-5.0659914,-2.736683,-2.471235,2.7574432,-1.5824301,4.392572,0.39518818,3.5501435,1.6848485,6.2792025,2.3995624,0.71263,-4.75014,-1.4865373,-4.1387677,1.7850239,0.59907055,-1.509673,-6.4046645,-0.6178605,-2.5696778,-0.3194528,street_music
-306.04663,31.300436,20.474415,28.900326,10.896708,-6.143384,1.7827814,13.582418,-12.258433,-11.899287,5.216072,-20.528515,-8.4965515,7.513826,-3.3419433,-11.90844,7.7499137,2.3373802,22.219444,-0.3479208,14.678019,14.87898,6.1232514,-6.35279,-1.6921803,8.543839,-3.8429215,-9.250829,-12.879399,-3.6088605,-7.414378,2.635427,-4.0403347,-7.3421335,2.5692215,2.412534,-2.3764431,-0.009139371,15.428629,15.034872,car_horn
-331.2978,50.065113,18.190592,23.874166,11.230011,-7.5671797,2.3302715,14.260261,-12.274375,-7.4570737,6.3621435,-19.627752,-7.9880676,10.842093,0.8460365,-9.56143,7.0706754,2.9726808,18.071304,0.6886891,12.667578,15.182177,9.265889,-1.4771186,-2.2819571,7.8957715,-1.901859,-9.168432,-13.8284235,-3.7325008,-8.017284,0.42425418,-3.8732886,-7.2072253,0.025681393,3.6818397,1.9358091,0.30306414,12.190068,10.2788,car_horn
-317.5347,112.369446,25.585236,14.393495,12.491297,3.87052,7.0129647,10.821134,-3.6341014,-2.8403866,5.171976,-1.4883626,-7.9042797,10.033308,-2.2031267,-3.453579,0.17475215,3.47813,1.3177269,2.705562,1.8100361,7.121907,-3.1372228,6.670574,-2.8726425,3.7777164,-2.2551358,1.6557503,-4.1772346,2.6372511,-3.402951,3.4944654,-1.4402344,2.4542255,-1.8845472,1.2431226,-2.5646474,1.9466734,-3.4935024,2.3463383,car_horn
-187.949,72.55832,-24.686754,8.201702,7.7803926,9.070976,-1.2144341,2.3681207,-2.3319988,-2.975163,-10.0343,-13.293823,-5.1775827,-0.18273127,3.0446281,22.21466,32.040947,35.509476,10.970097,-3.3749185,-14.256893,-1.7922783,7.2185526,4.161577,-17.482183,-16.686752,-6.7472243,5.1810846,1.2064507,-2.9135008,-3.384752,11.86015,14.929513,14.626445,13.564676,15.150102,7.0440645,-10.935587,-13.087069,0.01728344,car_horn
-215.80984,40.332615,7.205909,33.17693,6.548959,-32.71535,18.551172,9.369159,-24.038706,2.3169534,3.5078235,-13.949896,-20.892094,10.972971,8.568297,9.546747,10.555266,21.830397,17.441618,6.1556635,1.9155068,3.1337078,-13.274581,-10.416819,-11.944803,-3.0917015,-8.833307,-6.65597,-1.5966144,4.2534084,8.004733,16.387325,6.6110487,-8.626591,13.4491005,12.244686,-8.228079,-10.203788,9.25156,10.435529,car_horn
-101.19699,104.36423,-10.169906,-10.394448,-1.651502,9.547359,-2.2400386,-0.077502124,0.26238626,-7.263263,-27.585804,-4.4960656,2.5005364,-8.48404,-20.983921,-1.727029,-5.0574403,-0.060993217,-10.244508,-4.7397814,-5.4219556,-1.9184108,-6.9779773,4.237877,-0.9384639,0.2128236,8.920301,1.5066991,-0.967922,6.638217,1.7196103,-5.038524,-4.259666,-0.9100781,-0.09373774,1.7608279,-1.0867274,1.2261211,-1.4801213,3.190103,street_music
-149.69498,109.24789,-2.0698211,-6.4908767,-7.0258617,12.176176,0.5646848,-3.0336945,-1.2165707,-5.5416174,-18.738623,3.3803709,0.99807936,-5.8931594,-21.182035,-3.801568,-7.24137,-3.0588672,-14.158477,-9.352321,-7.3405986,-0.4112181,-4.6130013,5.6025004,2.486337,5.554055,11.26073,1.557846,-2.145968,6.754428,5.852094,-2.9273157,-5.334439,-2.5210233,0.031240739,1.9144475,-2.402142,-1.7120626,-5.0340033,1.1213747,street_music
-155.82585,118.451385,2.9503827,-4.3076577,3.593708,9.199024,-3.216163,-1.5721961,-3.1211572,-10.206047,-28.18886,-5.651925,-1.0589176,-8.698546,-18.210726,0.5124609,-4.6805196,-4.2676954,-14.914789,-5.902968,-5.3279953,1.5668471,-4.159377,1.6367595,-2.7361157,-2.5388868,8.535263,3.057263,0.12407609,5.8216,2.6735804,-2.8381965,-3.6226437,-0.80939305,0.7172547,2.2784054,-1.4573891,2.3080184,-1.7263436,0.1695659,street_music
-293.49432,149.15164,22.02265,8.0433655,5.029413,8.313282,-13.747302,-4.911786,-3.0201366,-2.8434932,-12.499303,-9.88755,-2.715277,-1.3239588,-13.776309,-11.752281,-4.9333,1.8497279,-11.029887,-5.3713574,1.3595368,0.9228232,-4.4210753,-1.7418756,-5.6713524,-3.0839915,-1.7285968,-3.2639058,-2.1511054,4.3670106,1.2535675,4.836465,4.4517856,7.4067397,0.110369556,1.1042107,-0.8581716,-2.2323844,-6.023027,3.5994456,street_music
-275.09283,127.635796,27.777891,12.453379,-5.26699,9.166498,-23.768713,3.2869997,-2.9665563,-4.561094,-10.746185,-7.174955,2.1585257,1.0953224,-18.199244,-10.143025,-6.5635266,0.45257428,-15.659761,-4.262878,-0.19660094,1.1283622,-0.8089635,2.3702748,-4.78755,-4.938206,-2.7997305,-9.890825,1.3641552,5.9775343,6.131993,8.774031,12.105354,12.551691,2.7142553,-2.1665287,-4.318002,-3.5851042,-4.833371,1.5062047,street_music
-203.17282,129.6251,20.31324,6.4244447,-5.249054,10.041778,-7.8364477,0.1201022,-1.1026531,1.1934358,-15.360028,-13.057806,-1.0522352,-5.759654,-20.782598,-8.112459,-14.087176,-0.76710075,-9.977145,-7.7911506,-9.149343,-0.85615754,-6.396903,-2.0425363,-2.52257,-7.810528,3.784813,0.70853,3.2139752,8.0967,7.0386815,4.607153,3.8211215,3.211661,-1.6788423,1.6941913,0.1368548,-0.9602095,-5.122434,1.815226,street_music
